Brute Force,Recursion,Stack,General Solution,Binary Trick
0.009380102157592773,0.0002930164337158203,0.00011706352233886719,8.106231689453125e-06,1.4066696166992188e-05
0.009382009506225586,0.0002880096435546875,0.00011801719665527344,8.106231689453125e-06,1.1920928955078125e-05
0.00873875617980957,0.0002923011779785156,0.00011801719665527344,7.152557373046875e-06,1.2636184692382812e-05
0.008722782135009766,0.0006721019744873047,0.0001201629638671875,7.867813110351562e-06,1.2159347534179688e-05
0.008768081665039062,0.00029206275939941406,0.00011920928955078125,7.867813110351562e-06,1.2874603271484375e-05
0.008784055709838867,0.0002911090850830078,0.0001201629638671875,8.106231689453125e-06,1.3113021850585938e-05
0.009005069732666016,0.00029087066650390625,0.00011920928955078125,8.344650268554688e-06,1.2159347534179688e-05
0.009032964706420898,0.0002918243408203125,0.00011992454528808594,7.867813110351562e-06,1.3828277587890625e-05
0.00900888442993164,0.0002930164337158203,0.00011920928955078125,6.9141387939453125e-06,1.3113021850585938e-05
0.009217023849487305,0.00029277801513671875,0.0001201629638671875,6.9141387939453125e-06,1.3113021850585938e-05
0.008983135223388672,0.00029587745666503906,0.00011992454528808594,8.344650268554688e-06,1.2874603271484375e-05
0.009121894836425781,0.0002970695495605469,0.00012063980102539062,7.867813110351562e-06,1.4066696166992188e-05
0.009086847305297852,0.0002963542938232422,0.00012493133544921875,7.867813110351562e-06,1.2159347534179688e-05
0.009290933609008789,0.00034618377685546875,0.00012183189392089844,7.867813110351562e-06,1.3113021850585938e-05
0.009185791015625,0.0002970695495605469,0.00012087821960449219,8.106231689453125e-06,1.2159347534179688e-05
0.009188652038574219,0.0003001689910888672,0.0001220703125,8.344650268554688e-06,1.1920928955078125e-05
0.009141921997070312,0.0002980232238769531,0.0001220703125,6.9141387939453125e-06,1.4066696166992188e-05
0.009245872497558594,0.00030303001403808594,0.00012302398681640625,7.867813110351562e-06,1.2636184692382812e-05
0.01016998291015625,0.0002989768981933594,0.0001232624053955078,7.867813110351562e-06,1.2874603271484375e-05
0.010041952133178711,0.00030112266540527344,0.00012373924255371094,8.344650268554688e-06,1.1920928955078125e-05
0.009457826614379883,0.0002999305725097656,0.00012373924255371094,7.867813110351562e-06,1.2636184692382812e-05
0.009365081787109375,0.00030112266540527344,0.0001239776611328125,7.867813110351562e-06,1.2874603271484375e-05
0.009499073028564453,0.000308990478515625,0.00012493133544921875,7.867813110351562e-06,1.1920928955078125e-05
0.009598016738891602,0.0003027915954589844,0.00012493133544921875,8.106231689453125e-06,1.430511474609375e-05
0.009578943252563477,0.00030493736267089844,0.00012612342834472656,8.106231689453125e-06,1.1920928955078125e-05
0.009711027145385742,0.0003037452697753906,0.000125885009765625,8.106231689453125e-06,1.2636184692382812e-05
0.009595870971679688,0.0003037452697753906,0.00012493133544921875,7.867813110351562e-06,1.2159347534179688e-05
0.009759187698364258,0.00030493736267089844,0.000125885009765625,7.152557373046875e-06,1.3113021850585938e-05
0.009950876235961914,0.00030612945556640625,0.00012636184692382812,7.867813110351562e-06,1.3113021850585938e-05
0.009878873825073242,0.0003070831298828125,0.00012803077697753906,8.106231689453125e-06,1.3113021850585938e-05
0.010054826736450195,0.00030684471130371094,0.00012612342834472656,8.106231689453125e-06,1.2874603271484375e-05
0.009992122650146484,0.00031375885009765625,0.000125885009765625,7.867813110351562e-06,1.1920928955078125e-05
0.009979009628295898,0.000308990478515625,0.0001270771026611328,8.106231689453125e-06,1.3113021850585938e-05
0.010020017623901367,0.0003108978271484375,0.00012731552124023438,8.106231689453125e-06,1.3113021850585938e-05
0.010225057601928711,0.00030994415283203125,0.00012803077697753906,8.106231689453125e-06,1.3113021850585938e-05
0.010753870010375977,0.0003120899200439453,0.0001277923583984375,7.867813110351562e-06,1.3828277587890625e-05
0.010796070098876953,0.00031185150146484375,0.00013208389282226562,8.106231689453125e-06,1.3113021850585938e-05
0.01075601577758789,0.0003120899200439453,0.00013017654418945312,7.867813110351562e-06,1.4066696166992188e-05
0.010879993438720703,0.0003142356872558594,0.00012874603271484375,8.106231689453125e-06,1.1920928955078125e-05
0.010863304138183594,0.00031495094299316406,0.0001289844512939453,8.106231689453125e-06,1.2159347534179688e-05
0.010838985443115234,0.0003371238708496094,0.0001289844512939453,8.344650268554688e-06,1.3828277587890625e-05
0.010832071304321289,0.00032210350036621094,0.00012993812561035156,7.867813110351562e-06,1.3113021850585938e-05
0.010911941528320312,0.0003199577331542969,0.0001289844512939453,7.867813110351562e-06,1.3113021850585938e-05
0.010969877243041992,0.00032019615173339844,0.00012993812561035156,7.867813110351562e-06,1.1920928955078125e-05
0.011413097381591797,0.00032210350036621094,0.00013113021850585938,8.106231689453125e-06,1.1920928955078125e-05
0.011166095733642578,0.0003180503845214844,0.00013113021850585938,8.106231689453125e-06,1.2874603271484375e-05
0.011101961135864258,0.00031828880310058594,0.0001308917999267578,8.106231689453125e-06,1.3113021850585938e-05
0.010502099990844727,0.0003190040588378906,0.00013184547424316406,7.867813110351562e-06,1.2874603271484375e-05
0.010538101196289062,0.00031876564025878906,0.00013113021850585938,8.106231689453125e-06,1.2159347534179688e-05
0.010628938674926758,0.00032711029052734375,0.00013327598571777344,7.867813110351562e-06,1.3113021850585938e-05
0.010660886764526367,0.0003199577331542969,0.00013303756713867188,7.867813110351562e-06,1.1920928955078125e-05
0.010757923126220703,0.0003199577331542969,0.00013303756713867188,8.106231689453125e-06,1.3113021850585938e-05
0.01084280014038086,0.00032806396484375,0.00013327598571777344,8.106231689453125e-06,1.3113021850585938e-05
0.011188983917236328,0.0003230571746826172,0.0001373291015625,8.106231689453125e-06,1.1920928955078125e-05
0.011516094207763672,0.0003261566162109375,0.00013327598571777344,6.9141387939453125e-06,1.4066696166992188e-05
0.010760068893432617,0.00032401084899902344,0.00014901161193847656,7.867813110351562e-06,1.2874603271484375e-05
0.010769844055175781,0.000324249267578125,0.0001380443572998047,8.344650268554688e-06,1.4066696166992188e-05
0.010828733444213867,0.00032520294189453125,0.00013399124145507812,7.152557373046875e-06,1.3113021850585938e-05
0.010939836502075195,0.00032520294189453125,0.00013494491577148438,7.867813110351562e-06,1.4066696166992188e-05
0.010915040969848633,0.00032591819763183594,0.00013494491577148438,7.867813110351562e-06,1.2874603271484375e-05
0.011078119277954102,0.0003437995910644531,0.00013589859008789062,7.867813110351562e-06,1.3113021850585938e-05
0.011003255844116211,0.00033092498779296875,0.0001361370086669922,8.344650268554688e-06,1.4066696166992188e-05
0.011075973510742188,0.0003421306610107422,0.00013589859008789062,7.867813110351562e-06,1.3113021850585938e-05
0.011303186416625977,0.0003287792205810547,0.00013709068298339844,7.867813110351562e-06,1.4066696166992188e-05
0.011871814727783203,0.00033020973205566406,0.0001418590545654297,7.867813110351562e-06,1.3113021850585938e-05
0.012009859085083008,0.0003299713134765625,0.00013685226440429688,8.106231689453125e-06,1.2874603271484375e-05
0.011813163757324219,0.00033283233642578125,0.0001380443572998047,8.106231689453125e-06,1.3113021850585938e-05
0.01182413101196289,0.000331878662109375,0.0001380443572998047,6.9141387939453125e-06,1.2874603271484375e-05
0.011976957321166992,0.00033211708068847656,0.0001399517059326172,7.867813110351562e-06,1.4066696166992188e-05
0.011813879013061523,0.0003330707550048828,0.00013899803161621094,8.106231689453125e-06,1.3113021850585938e-05
0.012080907821655273,0.0003330707550048828,0.00013899803161621094,7.867813110351562e-06,1.3113021850585938e-05
0.011979103088378906,0.00033402442932128906,0.00013899803161621094,8.106231689453125e-06,1.3113021850585938e-05
0.011899948120117188,0.00033402442932128906,0.00013899803161621094,7.867813110351562e-06,1.3113021850585938e-05
0.011277914047241211,0.0003349781036376953,0.00013899803161621094,8.106231689453125e-06,1.3828277587890625e-05
0.011403083801269531,0.000335693359375,0.0001399517059326172,7.867813110351562e-06,1.2159347534179688e-05
0.011393070220947266,0.0003368854522705078,0.00014019012451171875,7.867813110351562e-06,1.4066696166992188e-05
0.011487960815429688,0.0003390312194824219,0.000141143798828125,8.106231689453125e-06,1.2636184692382812e-05
0.011476993560791016,0.0003383159637451172,0.000141143798828125,7.867813110351562e-06,1.2874603271484375e-05
0.011595010757446289,0.0003390312194824219,0.00014090538024902344,7.867813110351562e-06,1.2874603271484375e-05
0.011608123779296875,0.0003390312194824219,0.0001418590545654297,7.867813110351562e-06,1.52587890625e-05
0.011686325073242188,0.0003521442413330078,0.00014209747314453125,7.867813110351562e-06,1.3113021850585938e-05
0.011655092239379883,0.0003459453582763672,0.0001430511474609375,8.106231689453125e-06,1.2874603271484375e-05
0.011631250381469727,0.0003421306610107422,0.00014281272888183594,8.106231689453125e-06,1.3113021850585938e-05
0.011587142944335938,0.0003421306610107422,0.00014281272888183594,7.867813110351562e-06,1.3113021850585938e-05
0.011668920516967773,0.0003421306610107422,0.00014495849609375,6.9141387939453125e-06,1.3828277587890625e-05
0.011617183685302734,0.00034809112548828125,0.0001437664031982422,7.867813110351562e-06,1.3113021850585938e-05
0.011838197708129883,0.000347137451171875,0.0001437664031982422,8.344650268554688e-06,1.430511474609375e-05
0.012581825256347656,0.00034499168395996094,0.0001437664031982422,7.867813110351562e-06,1.1682510375976562e-05
0.012893199920654297,0.00034618377685546875,0.0001437664031982422,7.867813110351562e-06,1.3828277587890625e-05
0.013113260269165039,0.00034499168395996094,0.0001437664031982422,7.867813110351562e-06,1.2159347534179688e-05
0.01337289810180664,0.000347137451171875,0.00014495849609375,7.152557373046875e-06,1.3113021850585938e-05
0.012447118759155273,0.000347137451171875,0.00014472007751464844,8.106231689453125e-06,1.3828277587890625e-05
0.012559175491333008,0.00034809112548828125,0.00014591217041015625,7.867813110351562e-06,1.3113021850585938e-05
0.012583017349243164,0.00034928321838378906,0.0001461505889892578,7.867813110351562e-06,1.4066696166992188e-05
0.012658834457397461,0.0003478527069091797,0.00014591217041015625,7.867813110351562e-06,1.2636184692382812e-05
0.01265573501586914,0.0003509521484375,0.00014591217041015625,8.344650268554688e-06,1.2874603271484375e-05
0.012668848037719727,0.0003578662872314453,0.0001468658447265625,8.106231689453125e-06,1.3113021850585938e-05
0.012805700302124023,0.0003578662872314453,0.00014710426330566406,7.867813110351562e-06,1.2874603271484375e-05
0.012779951095581055,0.0003578662872314453,0.00014829635620117188,7.867813110351562e-06,1.4066696166992188e-05
0.012920141220092773,0.0003571510314941406,0.0001480579376220703,8.106231689453125e-06,1.3113021850585938e-05
0.012971162796020508,0.0003540515899658203,0.0001480579376220703,8.106231689453125e-06,1.2874603271484375e-05
0.012959957122802734,0.0003528594970703125,0.00014781951904296875,8.106231689453125e-06,1.1920928955078125e-05
0.013360023498535156,0.00035500526428222656,0.00014901161193847656,7.867813110351562e-06,1.3113021850585938e-05
0.013206005096435547,0.0003540515899658203,0.00014901161193847656,8.106231689453125e-06,1.3113021850585938e-05
0.01301884651184082,0.00035381317138671875,0.00014901161193847656,7.867813110351562e-06,1.3113021850585938e-05
0.014255046844482422,0.00035691261291503906,0.00014925003051757812,6.9141387939453125e-06,1.4066696166992188e-05
0.013985872268676758,0.0003731250762939453,0.00015115737915039062,8.106231689453125e-06,1.3113021850585938e-05
0.014249086380004883,0.0003800392150878906,0.00014901161193847656,8.344650268554688e-06,1.4066696166992188e-05
0.013512134552001953,0.0003750324249267578,0.00015091896057128906,7.867813110351562e-06,1.2874603271484375e-05
0.01348876953125,0.0003859996795654297,0.0001671314239501953,7.867813110351562e-06,1.4066696166992188e-05
0.013502836227416992,0.0003769397735595703,0.00015115737915039062,8.106231689453125e-06,1.3113021850585938e-05
0.013449907302856445,0.0003762245178222656,0.00015282630920410156,7.867813110351562e-06,1.3113021850585938e-05
0.013442039489746094,0.00037789344787597656,0.00015997886657714844,7.152557373046875e-06,1.2874603271484375e-05
0.013509035110473633,0.00037789344787597656,0.00015306472778320312,7.867813110351562e-06,1.3113021850585938e-05
0.01355600357055664,0.0003788471221923828,0.0001583099365234375,7.867813110351562e-06,1.4066696166992188e-05
0.013397693634033203,0.0003809928894042969,0.00015425682067871094,1.4066696166992188e-05,1.1920928955078125e-05
0.01343083381652832,0.0003840923309326172,0.00015306472778320312,1.0013580322265625e-05,1.4066696166992188e-05
0.013445138931274414,0.0003809928894042969,0.00015306472778320312,9.298324584960938e-06,1.3113021850585938e-05
0.013610124588012695,0.0003733634948730469,0.00015401840209960938,8.821487426757812e-06,2.002716064453125e-05
0.013643026351928711,0.00038313865661621094,0.00015425682067871094,7.867813110351562e-06,1.3589859008789062e-05
0.014251947402954102,0.00038695335388183594,0.00015401840209960938,8.106231689453125e-06,1.3113021850585938e-05
0.014170169830322266,0.0003771781921386719,0.0001537799835205078,9.059906005859375e-06,1.4066696166992188e-05
0.014528989791870117,0.0003788471221923828,0.00015473365783691406,9.059906005859375e-06,1.3828277587890625e-05
0.014564752578735352,0.0003981590270996094,0.00015592575073242188,1.4066696166992188e-05,1.3828277587890625e-05
0.014384746551513672,0.0003750324249267578,0.00015687942504882812,8.106231689453125e-06,1.3113021850585938e-05
0.014317035675048828,0.00037407875061035156,0.00015616416931152344,1.3113021850585938e-05,1.4066696166992188e-05
0.014460086822509766,0.0003788471221923828,0.00015616416931152344,8.106231689453125e-06,1.2874603271484375e-05
0.01384592056274414,0.00036907196044921875,0.00015497207641601562,7.867813110351562e-06,1.2874603271484375e-05
0.013562202453613281,0.00037097930908203125,0.0001571178436279297,8.106231689453125e-06,1.4066696166992188e-05
0.013579130172729492,0.00037097930908203125,0.00015807151794433594,9.059906005859375e-06,1.2874603271484375e-05
0.013668298721313477,0.0003829002380371094,0.00016117095947265625,7.867813110351562e-06,1.4066696166992188e-05
0.013681173324584961,0.00037598609924316406,0.00015807151794433594,7.867813110351562e-06,1.3113021850585938e-05
0.013711214065551758,0.00037288665771484375,0.0001590251922607422,7.867813110351562e-06,1.4781951904296875e-05
0.015524148941040039,0.00037288665771484375,0.00015807151794433594,8.106231689453125e-06,1.3113021850585938e-05
0.015513896942138672,0.0003750324249267578,0.0001590251922607422,8.106231689453125e-06,1.4066696166992188e-05
0.015377044677734375,0.0003750324249267578,0.00016999244689941406,8.106231689453125e-06,1.2636184692382812e-05
0.01444697380065918,0.0003781318664550781,0.000164031982421875,8.106231689453125e-06,1.2874603271484375e-05
0.014387845993041992,0.00037598609924316406,0.0001590251922607422,7.867813110351562e-06,1.3113021850585938e-05
0.014333009719848633,0.0003819465637207031,0.00015997886657714844,7.867813110351562e-06,1.2874603271484375e-05
0.014461040496826172,0.0003829002380371094,0.00015997886657714844,7.867813110351562e-06,1.4066696166992188e-05
0.014499902725219727,0.00037670135498046875,0.00016117095947265625,8.106231689453125e-06,1.3113021850585938e-05
0.01450490951538086,0.0003781318664550781,0.00016117095947265625,8.106231689453125e-06,1.2874603271484375e-05
0.014732837677001953,0.00037932395935058594,0.0001609325408935547,8.106231689453125e-06,1.2159347534179688e-05
0.014671087265014648,0.0003819465637207031,0.00016188621520996094,7.867813110351562e-06,1.4066696166992188e-05
0.015607833862304688,0.0003788471221923828,0.00016188621520996094,7.867813110351562e-06,1.4066696166992188e-05
0.015960693359375,0.00038504600524902344,0.0001628398895263672,1.5735626220703125e-05,1.2874603271484375e-05
0.01593327522277832,0.00038504600524902344,0.00016307830810546875,7.867813110351562e-06,1.4066696166992188e-05
0.01595330238342285,0.0003829002380371094,0.0001652240753173828,7.867813110351562e-06,1.3113021850585938e-05
0.016333818435668945,0.0003902912139892578,0.00016427040100097656,7.867813110351562e-06,1.2874603271484375e-05
0.015892982482910156,0.0003871917724609375,0.000164031982421875,7.867813110351562e-06,1.3113021850585938e-05
0.01641106605529785,0.00038313865661621094,0.00016379356384277344,8.344650268554688e-06,1.4066696166992188e-05
0.015377998352050781,0.00038695335388183594,0.00016498565673828125,7.867813110351562e-06,1.4066696166992188e-05
0.015224695205688477,0.00038909912109375,0.000164031982421875,7.867813110351562e-06,1.2874603271484375e-05
0.015385150909423828,0.0003979206085205078,0.000164031982421875,7.867813110351562e-06,1.4066696166992188e-05
0.015787124633789062,0.0003857612609863281,0.0001652240753173828,8.106231689453125e-06,1.3113021850585938e-05
0.015883922576904297,0.0003859996795654297,0.0001652240753173828,9.059906005859375e-06,1.7881393432617188e-05
0.01594400405883789,0.0003960132598876953,0.0001659393310546875,8.106231689453125e-06,1.3828277587890625e-05
0.016217947006225586,0.0003941059112548828,0.00016570091247558594,8.106231689453125e-06,1.4066696166992188e-05
0.016364097595214844,0.00038886070251464844,0.0001659393310546875,8.344650268554688e-06,1.2874603271484375e-05
0.015051841735839844,0.00039768218994140625,0.0001659393310546875,7.867813110351562e-06,1.5020370483398438e-05
0.01501321792602539,0.0003898143768310547,0.00016570091247558594,7.867813110351562e-06,1.2874603271484375e-05
0.015109062194824219,0.00041413307189941406,0.0001678466796875,7.867813110351562e-06,1.2874603271484375e-05
0.015149831771850586,0.0004248619079589844,0.00016880035400390625,8.344650268554688e-06,1.3113021850585938e-05
0.01677989959716797,0.00041484832763671875,0.0001678466796875,7.867813110351562e-06,1.2874603271484375e-05
0.01675701141357422,0.0004131793975830078,0.0001678466796875,8.106231689453125e-06,1.4066696166992188e-05
0.016866683959960938,0.00040912628173828125,0.0001678466796875,7.867813110351562e-06,1.2159347534179688e-05
0.017167091369628906,0.0004239082336425781,0.0001690387725830078,8.106231689453125e-06,1.3828277587890625e-05
0.016742229461669922,0.00040602684020996094,0.0001690387725830078,7.867813110351562e-06,1.2874603271484375e-05
0.017169713973999023,0.0004038810729980469,0.00016880035400390625,7.867813110351562e-06,1.3113021850585938e-05
0.019684791564941406,0.0003960132598876953,0.0001690387725830078,8.106231689453125e-06,1.3828277587890625e-05
0.01691889762878418,0.0003960132598876953,0.00016999244689941406,7.867813110351562e-06,1.2874603271484375e-05
0.01795196533203125,0.0003991127014160156,0.0001709461212158203,7.152557373046875e-06,1.4066696166992188e-05
0.01893901824951172,0.00040721893310546875,0.0001709461212158203,7.867813110351562e-06,1.3113021850585938e-05
0.017603158950805664,0.0004031658172607422,0.0001709461212158203,7.867813110351562e-06,1.4066696166992188e-05
0.016566991806030273,0.0003998279571533203,0.00017189979553222656,8.106231689453125e-06,1.4066696166992188e-05
0.016547679901123047,0.0004019737243652344,0.0001709461212158203,8.106231689453125e-06,1.2636184692382812e-05
0.016424894332885742,0.0003998279571533203,0.00017499923706054688,7.867813110351562e-06,1.4066696166992188e-05
0.01662302017211914,0.0004019737243652344,0.00017309188842773438,7.867813110351562e-06,1.3113021850585938e-05
0.016564369201660156,0.0004088878631591797,0.00017309188842773438,9.059906005859375e-06,1.3828277587890625e-05
0.017267227172851562,0.0004127025604248047,0.00017499923706054688,8.344650268554688e-06,1.430511474609375e-05
0.017369985580444336,0.0004038810729980469,0.0001742839813232422,7.867813110351562e-06,1.1920928955078125e-05
0.0160980224609375,0.0004029273986816406,0.00017380714416503906,7.867813110351562e-06,1.4066696166992188e-05
0.01642012596130371,0.0004038810729980469,0.00017404556274414062,7.867813110351562e-06,1.3113021850585938e-05
0.016227245330810547,0.00040602684020996094,0.00017499923706054688,8.106231689453125e-06,1.2874603271484375e-05
0.016208887100219727,0.00040912628173828125,0.00017786026000976562,7.867813110351562e-06,1.2874603271484375e-05
0.016215801239013672,0.00040912628173828125,0.00017499923706054688,8.106231689453125e-06,1.3113021850585938e-05
0.01801300048828125,0.00040721893310546875,0.00017523765563964844,6.9141387939453125e-06,1.3113021850585938e-05
0.017802000045776367,0.00040721893310546875,0.0001761913299560547,8.106231689453125e-06,1.3828277587890625e-05
0.016846179962158203,0.00041294097900390625,0.0001761913299560547,7.867813110351562e-06,1.3113021850585938e-05
0.01690983772277832,0.000408172607421875,0.0001800060272216797,7.867813110351562e-06,1.2874603271484375e-05
0.017225980758666992,0.00041413307189941406,0.00017595291137695312,8.106231689453125e-06,1.2636184692382812e-05
0.01711893081665039,0.00041103363037109375,0.00017595291137695312,8.106231689453125e-06,1.2874603271484375e-05
0.01699686050415039,0.00041103363037109375,0.0001800060272216797,7.867813110351562e-06,1.3113021850585938e-05
0.018398046493530273,0.0004210472106933594,0.00017714500427246094,7.867813110351562e-06,1.430511474609375e-05
0.018548011779785156,0.0004131793975830078,0.000179290771484375,7.867813110351562e-06,1.2874603271484375e-05
0.018355846405029297,0.00041604042053222656,0.00017905235290527344,8.344650268554688e-06,1.3113021850585938e-05
0.01770925521850586,0.0004131793975830078,0.00017905235290527344,7.867813110351562e-06,1.4066696166992188e-05
0.01811504364013672,0.00041604042053222656,0.0001800060272216797,7.867813110351562e-06,1.2159347534179688e-05
0.018799781799316406,0.0004181861877441406,0.00017833709716796875,6.9141387939453125e-06,1.4066696166992188e-05
0.01788616180419922,0.0004150867462158203,0.00017905235290527344,7.867813110351562e-06,1.3113021850585938e-05
0.01858210563659668,0.0004169940948486328,0.00018215179443359375,8.344650268554688e-06,1.2636184692382812e-05
0.018429279327392578,0.0004200935363769531,0.00017976760864257812,7.867813110351562e-06,1.4066696166992188e-05
0.01878523826599121,0.0004222393035888672,0.0001800060272216797,7.867813110351562e-06,1.3113021850585938e-05
0.01759934425354004,0.00041794776916503906,0.00019931793212890625,7.867813110351562e-06,1.3828277587890625e-05
0.01738286018371582,0.00041794776916503906,0.00018596649169921875,7.867813110351562e-06,1.3113021850585938e-05
0.017334938049316406,0.0004248619079589844,0.0001888275146484375,7.867813110351562e-06,1.3113021850585938e-05
0.017440080642700195,0.0004189014434814453,0.00018095970153808594,7.867813110351562e-06,1.2874603271484375e-05
0.01899886131286621,0.00041985511779785156,0.00019097328186035156,8.344650268554688e-06,1.3113021850585938e-05
0.019037961959838867,0.0004210472106933594,0.00018262863159179688,8.344650268554688e-06,1.4066696166992188e-05
0.01914501190185547,0.0004317760467529297,0.00018286705017089844,7.867813110351562e-06,1.1920928955078125e-05
0.01920318603515625,0.0004229545593261719,0.00018310546875,7.867813110351562e-06,1.4066696166992188e-05
0.019288063049316406,0.00043511390686035156,0.00018405914306640625,8.106231689453125e-06,1.3113021850585938e-05
0.019275903701782227,0.0004279613494873047,0.0001838207244873047,8.344650268554688e-06,1.2874603271484375e-05
0.018656015396118164,0.0004260540008544922,0.0001850128173828125,7.867813110351562e-06,1.4066696166992188e-05
0.01901102066040039,0.0004239082336425781,0.000186920166015625,7.867813110351562e-06,1.3113021850585938e-05
0.018937110900878906,0.00043392181396484375,0.0001862049102783203,7.867813110351562e-06,1.2636184692382812e-05
0.019084930419921875,0.00042891502380371094,0.00018715858459472656,8.106231689453125e-06,1.4066696166992188e-05
0.01879715919494629,0.00042700767517089844,0.0001919269561767578,8.106231689453125e-06,1.2159347534179688e-05
0.019250869750976562,0.00043010711669921875,0.00018715858459472656,7.867813110351562e-06,1.3828277587890625e-05
0.019652128219604492,0.0004279613494873047,0.00018715858459472656,7.867813110351562e-06,1.3113021850585938e-05
0.01982712745666504,0.00043487548828125,0.00018906593322753906,7.152557373046875e-06,1.4066696166992188e-05
0.01987600326538086,0.00043392181396484375,0.00018715858459472656,7.867813110351562e-06,1.1682510375976562e-05
0.019912004470825195,0.0004298686981201172,0.0001888275146484375,8.106231689453125e-06,1.4066696166992188e-05
0.0199129581451416,0.0004398822784423828,0.000186920166015625,8.106231689453125e-06,1.2874603271484375e-05
0.02013087272644043,0.00043201446533203125,0.00018668174743652344,8.106231689453125e-06,2.09808349609375e-05
0.020364761352539062,0.00043201446533203125,0.00018787384033203125,7.867813110351562e-06,1.5020370483398438e-05
0.0201568603515625,0.00043201446533203125,0.0001881122589111328,8.106231689453125e-06,1.8358230590820312e-05
0.020234107971191406,0.0004360675811767578,0.0001888275146484375,8.106231689453125e-06,1.3113021850585938e-05
0.02042412757873535,0.00043392181396484375,0.00018906593322753906,8.106231689453125e-06,1.4066696166992188e-05
0.020476818084716797,0.0004360675811767578,0.00018978118896484375,8.106231689453125e-06,1.3113021850585938e-05
0.019743919372558594,0.0004520416259765625,0.0001888275146484375,7.867813110351562e-06,1.3113021850585938e-05
0.020460844039916992,0.0004363059997558594,0.0001900196075439453,8.106231689453125e-06,1.4066696166992188e-05
0.020350217819213867,0.0004448890686035156,0.0001900196075439453,7.867813110351562e-06,1.2874603271484375e-05
0.02071094512939453,0.0004391670227050781,0.00019097328186035156,8.344650268554688e-06,1.4066696166992188e-05
0.01972198486328125,0.0004379749298095703,0.00019097328186035156,7.867813110351562e-06,1.3113021850585938e-05
0.019344091415405273,0.000438690185546875,0.00019121170043945312,7.867813110351562e-06,1.2874603271484375e-05
0.019548892974853516,0.00043892860412597656,0.00019097328186035156,8.106231689453125e-06,1.2159347534179688e-05
0.0206298828125,0.00044226646423339844,0.0001919269561767578,7.3909759521484375e-06,1.430511474609375e-05
0.02088022232055664,0.0004410743713378906,0.00019097328186035156,8.106231689453125e-06,1.2874603271484375e-05
0.020836830139160156,0.00044274330139160156,0.00019216537475585938,7.867813110351562e-06,1.3113021850585938e-05
0.02190113067626953,0.0004420280456542969,0.00019311904907226562,7.867813110351562e-06,1.4066696166992188e-05
0.020369768142700195,0.0004432201385498047,0.00019311904907226562,8.344650268554688e-06,1.2874603271484375e-05
0.020486116409301758,0.0004432201385498047,0.00019288063049316406,8.344650268554688e-06,1.4066696166992188e-05
0.020313024520874023,0.0004451274871826172,0.00019502639770507812,7.867813110351562e-06,1.3113021850585938e-05
0.020541906356811523,0.0004458427429199219,0.0001938343048095703,8.821487426757812e-06,1.3113021850585938e-05
0.020699024200439453,0.0004448890686035156,0.00019598007202148438,8.106231689453125e-06,1.3113021850585938e-05
0.020657777786254883,0.00044608116149902344,0.00019407272338867188,8.344650268554688e-06,1.3113021850585938e-05
0.020490646362304688,0.0004470348358154297,0.0002048015594482422,8.106231689453125e-06,1.3113021850585938e-05
0.02087092399597168,0.0004489421844482422,0.0001952648162841797,8.106231689453125e-06,1.3113021850585938e-05
0.021465063095092773,0.00045609474182128906,0.00019598007202148438,7.867813110351562e-06,1.3113021850585938e-05
0.02154707908630371,0.00044798851013183594,0.00019621849060058594,7.867813110351562e-06,1.3113021850585938e-05
0.02160811424255371,0.00046896934509277344,0.00019598007202148438,7.867813110351562e-06,1.2874603271484375e-05
0.02172398567199707,0.0004527568817138672,0.0001971721649169922,7.867813110351562e-06,1.3113021850585938e-05
0.020917892456054688,0.00045299530029296875,0.00019812583923339844,8.106231689453125e-06,1.3828277587890625e-05
0.02124500274658203,0.00045108795166015625,0.0001971721649169922,8.106231689453125e-06,1.4066696166992188e-05
0.02120184898376465,0.00045180320739746094,0.00020313262939453125,7.867813110351562e-06,1.4066696166992188e-05
0.021250009536743164,0.00045180320739746094,0.00019788742065429688,7.867813110351562e-06,1.3113021850585938e-05
0.0213620662689209,0.00045490264892578125,0.00019931793212890625,7.867813110351562e-06,1.3828277587890625e-05
0.021718978881835938,0.00045490264892578125,0.0001990795135498047,8.344650268554688e-06,1.3113021850585938e-05
0.02161407470703125,0.0004589557647705078,0.00019979476928710938,6.9141387939453125e-06,1.4066696166992188e-05
0.02155590057373047,0.0004551410675048828,0.00019979476928710938,7.867813110351562e-06,1.3113021850585938e-05
0.020261049270629883,0.0004558563232421875,0.0002009868621826172,7.867813110351562e-06,1.3828277587890625e-05
0.020727872848510742,0.0004570484161376953,0.0002002716064453125,8.106231689453125e-06,1.4066696166992188e-05
0.021224021911621094,0.0004570484161376953,0.00020194053649902344,8.106231689453125e-06,1.4066696166992188e-05
0.022758960723876953,0.0004570484161376953,0.00020074844360351562,8.106231689453125e-06,1.4066696166992188e-05
0.02238011360168457,0.0004601478576660156,0.00020194053649902344,7.867813110351562e-06,1.3828277587890625e-05
0.021631956100463867,0.0004630088806152344,0.0002009868621826172,8.106231689453125e-06,3.3855438232421875e-05
0.021522998809814453,0.0004601478576660156,0.00020194053649902344,7.867813110351562e-06,2.5272369384765625e-05
0.022355318069458008,0.00046706199645996094,0.000202178955078125,6.9141387939453125e-06,1.811981201171875e-05
