Brute Force,Coprime Decomposition,Recursion,Stack,General Solution,Binary Trick,Read List
0.0014262199401855469,0.0005230903625488281,0.00011181831359863281,4.00543212890625e-05,6.9141387939453125e-06,1.2159347534179688e-05,5.9604644775390625e-06
0.0013909339904785156,0.0005118846893310547,0.00011181831359863281,4.100799560546875e-05,7.867813110351562e-06,1.2874603271484375e-05,5.9604644775390625e-06
0.0014159679412841797,0.0005290508270263672,0.00011301040649414062,4.100799560546875e-05,7.867813110351562e-06,1.3113021850585938e-05,6.9141387939453125e-06
0.0014069080352783203,0.000518798828125,0.00011491775512695312,4.029273986816406e-05,8.344650268554688e-06,1.2874603271484375e-05,6.9141387939453125e-06
0.001447916030883789,0.0005247592926025391,0.00011587142944335938,4.100799560546875e-05,8.344650268554688e-06,1.4066696166992188e-05,6.9141387939453125e-06
0.0014538764953613281,0.0005240440368652344,0.00011587142944335938,4.100799560546875e-05,9.059906005859375e-06,1.2159347534179688e-05,6.9141387939453125e-06
0.0014700889587402344,0.0005748271942138672,0.00011777877807617188,4.100799560546875e-05,7.867813110351562e-06,1.3113021850585938e-05,7.152557373046875e-06
0.001466989517211914,0.0005130767822265625,0.00012302398681640625,4.1961669921875e-05,7.867813110351562e-06,1.3113021850585938e-05,6.198883056640625e-06
0.0015327930450439453,0.0005171298980712891,0.00011801719665527344,4.1961669921875e-05,8.106231689453125e-06,1.1920928955078125e-05,5.9604644775390625e-06
0.0015087127685546875,0.0005311965942382812,0.00011897087097167969,4.1961669921875e-05,7.867813110351562e-06,1.3113021850585938e-05,5.9604644775390625e-06
0.0015859603881835938,0.0012640953063964844,0.0001289844512939453,4.291534423828125e-05,8.106231689453125e-06,1.1920928955078125e-05,6.198883056640625e-06
0.0015549659729003906,0.0005209445953369141,0.00013589859008789062,4.1961669921875e-05,6.9141387939453125e-06,1.2874603271484375e-05,6.198883056640625e-06
0.0015788078308105469,0.0005052089691162109,0.00011920928955078125,4.1961669921875e-05,8.106231689453125e-06,1.2159347534179688e-05,7.152557373046875e-06
0.0015997886657714844,0.0005402565002441406,0.00011873245239257812,4.291534423828125e-05,8.106231689453125e-06,1.2159347534179688e-05,6.9141387939453125e-06
0.0016200542449951172,0.0005021095275878906,0.00011992454528808594,4.291534423828125e-05,7.152557373046875e-06,1.3113021850585938e-05,6.198883056640625e-06
0.0016200542449951172,0.0005068778991699219,0.00012111663818359375,4.291534423828125e-05,8.821487426757812e-06,1.2159347534179688e-05,6.198883056640625e-06
0.0016551017761230469,0.0005009174346923828,0.00012111663818359375,4.291534423828125e-05,7.867813110351562e-06,1.3113021850585938e-05,6.198883056640625e-06
0.0016520023345947266,0.000507354736328125,0.0001220703125,4.410743713378906e-05,8.106231689453125e-06,1.2159347534179688e-05,5.9604644775390625e-06
0.0016901493072509766,0.0005002021789550781,0.00012183189392089844,4.410743713378906e-05,7.867813110351562e-06,1.2874603271484375e-05,5.9604644775390625e-06
0.001668691635131836,0.0005080699920654297,0.0001227855682373047,4.410743713378906e-05,8.106231689453125e-06,1.1920928955078125e-05,5.9604644775390625e-06
0.0017206668853759766,0.0005009174346923828,0.00012373924255371094,4.410743713378906e-05,8.106231689453125e-06,1.1682510375976562e-05,5.9604644775390625e-06
0.0017130374908447266,0.0005030632019042969,0.00012874603271484375,4.482269287109375e-05,8.106231689453125e-06,1.2874603271484375e-05,5.7220458984375e-06
0.001744985580444336,0.0004992485046386719,0.00012803077697753906,4.601478576660156e-05,7.867813110351562e-06,1.2874603271484375e-05,5.7220458984375e-06
0.0017349720001220703,0.0005011558532714844,0.00012993812561035156,4.506111145019531e-05,7.867813110351562e-06,1.3113021850585938e-05,5.7220458984375e-06
0.0017731189727783203,0.0005047321319580078,0.00013017654418945312,4.601478576660156e-05,8.106231689453125e-06,1.1920928955078125e-05,5.9604644775390625e-06
0.0017728805541992188,0.0005030632019042969,0.00012612342834472656,4.506111145019531e-05,7.867813110351562e-06,1.1920928955078125e-05,6.198883056640625e-06
0.001795053482055664,0.0005021095275878906,0.0001270771026611328,4.6253204345703125e-05,8.106231689453125e-06,1.3113021850585938e-05,6.198883056640625e-06
0.0017938613891601562,0.0005021095275878906,0.00012803077697753906,4.57763671875e-05,7.867813110351562e-06,1.1920928955078125e-05,6.198883056640625e-06
0.0018417835235595703,0.0005028247833251953,0.0001361370086669922,4.601478576660156e-05,8.344650268554688e-06,1.3113021850585938e-05,7.152557373046875e-06
0.0018429756164550781,0.0005090236663818359,0.00013494491577148438,4.601478576660156e-05,7.867813110351562e-06,1.2159347534179688e-05,6.198883056640625e-06
0.0018973350524902344,0.0005040168762207031,0.00013113021850585938,4.601478576660156e-05,7.867813110351562e-06,1.4066696166992188e-05,5.9604644775390625e-06
0.0018649101257324219,0.0005052089691162109,0.00013113021850585938,4.696846008300781e-05,7.867813110351562e-06,1.2636184692382812e-05,5.9604644775390625e-06
0.0019290447235107422,0.0005047321319580078,0.00013208389282226562,4.696846008300781e-05,7.867813110351562e-06,1.2874603271484375e-05,5.9604644775390625e-06
0.0019140243530273438,0.0005021095275878906,0.00013518333435058594,4.696846008300781e-05,7.867813110351562e-06,1.2159347534179688e-05,5.9604644775390625e-06
0.001935720443725586,0.0005021095275878906,0.0001342296600341797,4.7206878662109375e-05,8.106231689453125e-06,1.3113021850585938e-05,5.9604644775390625e-06
0.0019350051879882812,0.0005030632019042969,0.00013709068298339844,4.7206878662109375e-05,8.106231689453125e-06,1.7881393432617188e-05,6.9141387939453125e-06
0.001971006393432617,0.0005090236663818359,0.00013494491577148438,4.8160552978515625e-05,8.344650268554688e-06,1.3113021850585938e-05,6.9141387939453125e-06
0.001967191696166992,0.0005018711090087891,0.00013494491577148438,4.8160552978515625e-05,8.106231689453125e-06,1.2874603271484375e-05,6.9141387939453125e-06
0.0020639896392822266,0.0005052089691162109,0.00013518333435058594,4.8160552978515625e-05,7.152557373046875e-06,1.3113021850585938e-05,5.9604644775390625e-06
0.002008199691772461,0.0005030632019042969,0.000141143798828125,4.8160552978515625e-05,8.106231689453125e-06,1.1682510375976562e-05,5.9604644775390625e-06
0.002045869827270508,0.0004999637603759766,0.0001380443572998047,4.9114227294921875e-05,7.867813110351562e-06,1.3113021850585938e-05,5.7220458984375e-06
0.0020589828491210938,0.0005011558532714844,0.00013899803161621094,4.935264587402344e-05,6.9141387939453125e-06,1.6927719116210938e-05,5.7220458984375e-06
0.002135038375854492,0.0005049705505371094,0.0001399517059326172,5.0067901611328125e-05,7.867813110351562e-06,1.3113021850585938e-05,5.7220458984375e-06
0.0022211074829101562,0.0005011558532714844,0.00013637542724609375,5.030632019042969e-05,8.106231689453125e-06,1.3828277587890625e-05,6.198883056640625e-06
0.002106189727783203,0.0005009174346923828,0.00013494491577148438,5.0067901611328125e-05,7.867813110351562e-06,1.3828277587890625e-05,6.198883056640625e-06
0.0021157264709472656,0.0005025863647460938,0.00013589859008789062,5.030632019042969e-05,8.344650268554688e-06,2.002716064453125e-05,7.152557373046875e-06
0.002134084701538086,0.0005040168762207031,0.00013685226440429688,5.0067901611328125e-05,7.867813110351562e-06,1.3828277587890625e-05,7.152557373046875e-06
0.002150297164916992,0.0005002021789550781,0.00013709068298339844,4.887580871582031e-05,8.106231689453125e-06,1.4066696166992188e-05,7.152557373046875e-06
0.002195119857788086,0.0004990100860595703,0.00013780593872070312,4.982948303222656e-05,7.867813110351562e-06,1.3113021850585938e-05,6.198883056640625e-06
0.002176046371459961,0.0005011558532714844,0.00013899803161621094,4.982948303222656e-05,9.059906005859375e-06,1.3113021850585938e-05,6.198883056640625e-06
0.0022211074829101562,0.0005018711090087891,0.00014019012451171875,5.125999450683594e-05,7.867813110351562e-06,1.2636184692382812e-05,6.198883056640625e-06
0.002201080322265625,0.0005011558532714844,0.00013971328735351562,5.125999450683594e-05,7.867813110351562e-06,1.9073486328125e-05,5.7220458984375e-06
0.002264738082885742,0.0005047321319580078,0.0001399517059326172,5.1021575927734375e-05,8.344650268554688e-06,1.4066696166992188e-05,5.7220458984375e-06
0.0022568702697753906,0.0005018711090087891,0.00014209747314453125,5.1975250244140625e-05,8.106231689453125e-06,1.2874603271484375e-05,5.7220458984375e-06
0.002290964126586914,0.0005030632019042969,0.0001418590545654297,5.221366882324219e-05,8.106231689453125e-06,1.3589859008789062e-05,5.9604644775390625e-06
0.0022699832916259766,0.0005030632019042969,0.00014162063598632812,5.2928924560546875e-05,7.867813110351562e-06,1.2874603271484375e-05,5.9604644775390625e-06
0.002323150634765625,0.0005049705505371094,0.00014209747314453125,5.1975250244140625e-05,8.106231689453125e-06,1.3113021850585938e-05,5.9604644775390625e-06
0.0023500919342041016,0.0005009174346923828,0.00014400482177734375,5.2928924560546875e-05,7.867813110351562e-06,1.2636184692382812e-05,5.9604644775390625e-06
0.002341032028198242,0.0004999637603759766,0.0001430511474609375,5.2928924560546875e-05,7.867813110351562e-06,1.1920928955078125e-05,5.9604644775390625e-06
0.0023670196533203125,0.0005018711090087891,0.00014519691467285156,5.1975250244140625e-05,7.867813110351562e-06,1.430511474609375e-05,5.7220458984375e-06
0.002435922622680664,0.0004990100860595703,0.0001461505889892578,5.412101745605469e-05,8.106231689453125e-06,1.1920928955078125e-05,5.7220458984375e-06
0.0023958683013916016,0.0005049705505371094,0.0001461505889892578,5.507469177246094e-05,8.344650268554688e-06,1.2874603271484375e-05,6.9141387939453125e-06
0.002485036849975586,0.0005061626434326172,0.0001468658447265625,5.4836273193359375e-05,1.811981201171875e-05,2.2649765014648438e-05,7.152557373046875e-06
0.0024170875549316406,0.0004999637603759766,0.0001499652862548828,5.507469177246094e-05,1.0013580322265625e-05,1.9073486328125e-05,7.152557373046875e-06
0.002498149871826172,0.0005009174346923828,0.0001480579376220703,5.4836273193359375e-05,8.821487426757812e-06,1.2874603271484375e-05,7.152557373046875e-06
0.002499818801879883,0.0005068778991699219,0.00014901161193847656,5.5789947509765625e-05,8.821487426757812e-06,1.1682510375976562e-05,6.198883056640625e-06
0.002537965774536133,0.0004999637603759766,0.00014901161193847656,5.626678466796875e-05,7.867813110351562e-06,1.3113021850585938e-05,6.198883056640625e-06
0.0025327205657958984,0.0005030632019042969,0.0001499652862548828,5.602836608886719e-05,7.867813110351562e-06,1.1920928955078125e-05,6.198883056640625e-06
0.0025398731231689453,0.0004999637603759766,0.00014972686767578125,5.5789947509765625e-05,7.867813110351562e-06,1.3828277587890625e-05,6.198883056640625e-06
0.002537965774536133,0.0005049705505371094,0.00015115737915039062,5.698204040527344e-05,8.344650268554688e-06,1.1920928955078125e-05,5.9604644775390625e-06
0.0025730133056640625,0.0005018711090087891,0.00015211105346679688,5.888938903808594e-05,8.106231689453125e-06,1.3113021850585938e-05,5.7220458984375e-06
0.002567291259765625,0.0005009174346923828,0.00015115737915039062,5.6743621826171875e-05,8.106231689453125e-06,1.2874603271484375e-05,5.7220458984375e-06
0.002607107162475586,0.0004999637603759766,0.00015401840209960938,5.698204040527344e-05,7.867813110351562e-06,1.2874603271484375e-05,5.7220458984375e-06
0.002613067626953125,0.0005030632019042969,0.00015306472778320312,5.698204040527344e-05,8.106231689453125e-06,1.2874603271484375e-05,5.9604644775390625e-06
0.002653837203979492,0.0005040168762207031,0.00015425682067871094,5.817413330078125e-05,8.821487426757812e-06,1.2874603271484375e-05,5.9604644775390625e-06
0.0026361942291259766,0.0005009174346923828,0.00015497207641601562,5.793571472167969e-05,7.867813110351562e-06,1.3113021850585938e-05,5.9604644775390625e-06
0.0027518272399902344,1.0013580322265625e-05,0.00015926361083984375,5.793571472167969e-05,7.867813110351562e-06,1.3828277587890625e-05,5.9604644775390625e-06
0.002732992172241211,0.0010139942169189453,0.0001556873321533203,5.888938903808594e-05,8.821487426757812e-06,1.4066696166992188e-05,5.9604644775390625e-06
0.002863168716430664,0.0011370182037353516,0.00015592575073242188,5.888938903808594e-05,7.867813110351562e-06,1.71661376953125e-05,5.9604644775390625e-06
0.0028638839721679688,0.0011589527130126953,0.00016188621520996094,5.888938903808594e-05,8.106231689453125e-06,1.4066696166992188e-05,5.9604644775390625e-06
0.0029320716857910156,0.001055002212524414,0.00015807151794433594,5.888938903808594e-05,8.106231689453125e-06,1.2874603271484375e-05,6.9141387939453125e-06
0.002919912338256836,0.0010061264038085938,0.00015926361083984375,5.984306335449219e-05,8.821487426757812e-06,1.4066696166992188e-05,5.9604644775390625e-06
0.002931356430053711,0.001001119613647461,0.0001590251922607422,5.984306335449219e-05,6.9141387939453125e-06,1.4066696166992188e-05,6.198883056640625e-06
0.003036022186279297,0.001007080078125,0.00015997886657714844,6.008148193359375e-05,7.867813110351562e-06,1.3113021850585938e-05,6.198883056640625e-06
0.0031900405883789062,0.0013210773468017578,0.00015997886657714844,5.984306335449219e-05,8.106231689453125e-06,1.3113021850585938e-05,6.198883056640625e-06
0.003219127655029297,0.0012011528015136719,0.0001609325408935547,5.984306335449219e-05,8.106231689453125e-06,1.4066696166992188e-05,7.152557373046875e-06
0.0032792091369628906,0.0013439655303955078,0.0001621246337890625,6.103515625e-05,7.152557373046875e-06,1.2874603271484375e-05,7.152557373046875e-06
0.003215789794921875,0.0010139942169189453,0.0001647472381591797,6.031990051269531e-05,7.867813110351562e-06,1.4066696166992188e-05,6.198883056640625e-06
0.003304004669189453,0.0010099411010742188,0.00016307830810546875,6.127357482910156e-05,8.106231689453125e-06,1.2874603271484375e-05,6.198883056640625e-06
0.002971172332763672,0.0010042190551757812,0.000164031982421875,6.198883056640625e-05,7.867813110351562e-06,1.2874603271484375e-05,5.9604644775390625e-06
0.0030112266540527344,0.0010039806365966797,0.0001652240753173828,6.29425048828125e-05,7.867813110351562e-06,1.4066696166992188e-05,7.152557373046875e-06
0.0029981136322021484,0.0010046958923339844,0.00016498565673828125,6.29425048828125e-05,8.344650268554688e-06,1.3113021850585938e-05,6.9141387939453125e-06
0.003052949905395508,0.001008749008178711,0.00016498565673828125,6.508827209472656e-05,8.106231689453125e-06,1.3828277587890625e-05,5.9604644775390625e-06
0.00304412841796875,0.0010251998901367188,0.00016498565673828125,6.318092346191406e-05,9.059906005859375e-06,1.3113021850585938e-05,5.9604644775390625e-06
0.0030777454376220703,0.0010497570037841797,0.0001659393310546875,6.29425048828125e-05,8.821487426757812e-06,1.3113021850585938e-05,6.9141387939453125e-06
0.0031156539916992188,0.0010058879852294922,0.00016570091247558594,6.318092346191406e-05,9.059906005859375e-06,1.2874603271484375e-05,5.7220458984375e-06
0.003156900405883789,0.0010302066802978516,0.0001678466796875,6.29425048828125e-05,7.867813110351562e-06,1.3113021850585938e-05,5.9604644775390625e-06
0.0030710697174072266,0.0010921955108642578,0.00016927719116210938,6.341934204101562e-05,8.106231689453125e-06,1.2874603271484375e-05,6.9141387939453125e-06
0.003103017807006836,0.0010211467742919922,0.0001690387725830078,6.508827209472656e-05,8.106231689453125e-06,1.2636184692382812e-05,5.9604644775390625e-06
0.0031468868255615234,0.0010340213775634766,0.0001690387725830078,6.4849853515625e-05,7.867813110351562e-06,1.4066696166992188e-05,5.9604644775390625e-06
0.003214120864868164,0.0010099411010742188,0.00016999244689941406,6.508827209472656e-05,8.106231689453125e-06,1.3113021850585938e-05,5.9604644775390625e-06
0.0032300949096679688,0.0010068416595458984,0.0001709461212158203,6.508827209472656e-05,7.867813110351562e-06,1.2874603271484375e-05,6.9141387939453125e-06
0.003271341323852539,0.0010089874267578125,0.00017213821411132812,6.4849853515625e-05,7.867813110351562e-06,1.4066696166992188e-05,6.9141387939453125e-06
0.0032510757446289062,0.0010118484497070312,0.00017213821411132812,6.604194641113281e-05,8.344650268554688e-06,1.3113021850585938e-05,5.9604644775390625e-06
0.003324747085571289,0.001008749008178711,0.0001728534698486328,6.604194641113281e-05,8.106231689453125e-06,1.4066696166992188e-05,5.9604644775390625e-06
0.0033080577850341797,0.0010068416595458984,0.00017309188842773438,6.67572021484375e-05,8.106231689453125e-06,1.1920928955078125e-05,5.9604644775390625e-06
0.003335714340209961,0.001010894775390625,0.00017309188842773438,6.699562072753906e-05,7.867813110351562e-06,1.3113021850585938e-05,6.9141387939453125e-06
0.0033409595489501953,0.001013040542602539,0.0001800060272216797,6.699562072753906e-05,7.867813110351562e-06,1.2874603271484375e-05,6.198883056640625e-06
0.003495931625366211,0.0010356903076171875,0.00017690658569335938,9.703636169433594e-05,8.106231689453125e-06,1.3113021850585938e-05,6.198883056640625e-06
0.0034410953521728516,0.0010073184967041016,0.0001888275146484375,7.700920104980469e-05,8.106231689453125e-06,1.4066696166992188e-05,7.152557373046875e-06
0.0034377574920654297,0.0010080337524414062,0.00017595291137695312,6.794929504394531e-05,7.867813110351562e-06,1.2874603271484375e-05,6.198883056640625e-06
0.003429889678955078,0.001009225845336914,0.00017690658569335938,6.914138793945312e-05,8.106231689453125e-06,1.3113021850585938e-05,7.152557373046875e-06
0.003512144088745117,0.001026153564453125,0.00019216537475585938,7.104873657226562e-05,7.867813110351562e-06,1.3113021850585938e-05,6.198883056640625e-06
0.0034780502319335938,0.0010409355163574219,0.0001811981201171875,6.794929504394531e-05,8.106231689453125e-06,1.3828277587890625e-05,6.198883056640625e-06
0.0035309791564941406,0.001008749008178711,0.00018167495727539062,7.009506225585938e-05,7.867813110351562e-06,1.2874603271484375e-05,5.9604644775390625e-06
0.003511190414428711,0.001010894775390625,0.00018405914306640625,6.818771362304688e-05,8.344650268554688e-06,1.3113021850585938e-05,7.152557373046875e-06
0.0035979747772216797,0.001010894775390625,0.00018286705017089844,6.914138793945312e-05,8.106231689453125e-06,1.3828277587890625e-05,7.152557373046875e-06
0.0035829544067382812,0.001016855239868164,0.0001857280731201172,6.890296936035156e-05,7.867813110351562e-06,1.1920928955078125e-05,5.9604644775390625e-06
0.0036058425903320312,0.0010099411010742188,0.000186920166015625,6.985664367675781e-05,7.867813110351562e-06,1.4066696166992188e-05,6.198883056640625e-06
0.0036132335662841797,0.0010058879852294922,0.00018930435180664062,8.225440979003906e-05,7.867813110351562e-06,1.2874603271484375e-05,5.9604644775390625e-06
0.00374603271484375,0.0010120868682861328,0.00018978118896484375,7.414817810058594e-05,8.106231689453125e-06,1.3113021850585938e-05,6.9141387939453125e-06
0.003652811050415039,0.0010058879852294922,0.00019288063049316406,7.104873657226562e-05,8.106231689453125e-06,1.4066696166992188e-05,6.9141387939453125e-06
0.0036847591400146484,0.0010139942169189453,0.00018715858459472656,7.104873657226562e-05,9.059906005859375e-06,1.3828277587890625e-05,5.9604644775390625e-06
0.0036840438842773438,0.0010077953338623047,0.00019216537475585938,7.104873657226562e-05,9.059906005859375e-06,1.4066696166992188e-05,5.9604644775390625e-06
0.003773212432861328,0.0010077953338623047,0.0001900196075439453,7.176399230957031e-05,7.867813110351562e-06,1.3113021850585938e-05,6.9141387939453125e-06
0.0037450790405273438,0.0010259151458740234,0.00019478797912597656,7.081031799316406e-05,8.106231689453125e-06,1.3828277587890625e-05,5.9604644775390625e-06
0.003789186477661133,0.0010330677032470703,0.00019288063049316406,7.200241088867188e-05,7.867813110351562e-06,1.2874603271484375e-05,5.9604644775390625e-06
0.0037910938262939453,0.0010149478912353516,0.00019288063049316406,7.224082946777344e-05,8.106231689453125e-06,1.4066696166992188e-05,5.9604644775390625e-06
0.0038671493530273438,0.0010247230529785156,0.0001971721649169922,7.176399230957031e-05,7.867813110351562e-06,1.3113021850585938e-05,6.9141387939453125e-06
0.0038352012634277344,0.0010089874267578125,0.00019502639770507812,7.295608520507812e-05,7.867813110351562e-06,1.4066696166992188e-05,6.9141387939453125e-06
0.0038847923278808594,0.0010128021240234375,0.00019407272338867188,7.295608520507812e-05,8.106231689453125e-06,1.2874603271484375e-05,5.9604644775390625e-06
0.0038690567016601562,0.0010077953338623047,0.0002391338348388672,7.295608520507812e-05,7.867813110351562e-06,1.4066696166992188e-05,5.9604644775390625e-06
0.0040209293365478516,0.0010099411010742188,0.00019788742065429688,7.295608520507812e-05,7.867813110351562e-06,1.4066696166992188e-05,5.9604644775390625e-06
0.004000663757324219,0.0010080337524414062,0.00019693374633789062,7.319450378417969e-05,9.298324584960938e-06,1.3828277587890625e-05,5.9604644775390625e-06
0.004161834716796875,0.0010077953338623047,0.00019598007202148438,7.390975952148438e-05,8.106231689453125e-06,1.3828277587890625e-05,6.198883056640625e-06
0.0039708614349365234,0.0010061264038085938,0.00019621849060058594,7.390975952148438e-05,7.867813110351562e-06,1.4066696166992188e-05,6.198883056640625e-06
0.004022121429443359,0.0010113716125488281,0.00020003318786621094,7.486343383789062e-05,7.867813110351562e-06,1.3113021850585938e-05,7.152557373046875e-06
0.004024982452392578,0.001010894775390625,0.00019669532775878906,7.390975952148438e-05,8.106231689453125e-06,1.3828277587890625e-05,7.152557373046875e-06
0.004266977310180664,0.0010089874267578125,0.00020003318786621094,7.319450378417969e-05,7.867813110351562e-06,1.3113021850585938e-05,7.152557373046875e-06
0.003999948501586914,0.0010080337524414062,0.00021696090698242188,7.295608520507812e-05,8.106231689453125e-06,1.4066696166992188e-05,7.152557373046875e-06
0.004065990447998047,0.001010894775390625,0.00019478797912597656,7.390975952148438e-05,7.867813110351562e-06,1.3113021850585938e-05,6.198883056640625e-06
0.004140138626098633,0.001107931137084961,0.00019502639770507812,7.414817810058594e-05,7.867813110351562e-06,1.3828277587890625e-05,7.152557373046875e-06
0.004169940948486328,0.0010576248168945312,0.0001957416534423828,7.390975952148438e-05,1.1920928955078125e-05,1.4066696166992188e-05,7.152557373046875e-06
0.004679203033447266,0.0010099411010742188,0.00019621849060058594,7.510185241699219e-05,8.821487426757812e-06,1.3113021850585938e-05,7.3909759521484375e-06
0.004591703414916992,0.0010099411010742188,0.0001971721649169922,7.414817810058594e-05,8.106231689453125e-06,1.4066696166992188e-05,5.9604644775390625e-06
0.004467964172363281,0.0010089874267578125,0.00019812583923339844,7.414817810058594e-05,8.106231689453125e-06,1.3828277587890625e-05,5.9604644775390625e-06
0.004622220993041992,0.0010077953338623047,0.00019812583923339844,7.605552673339844e-05,1.1920928955078125e-05,1.4066696166992188e-05,6.198883056640625e-06
0.004536867141723633,0.0010099411010742188,0.00019812583923339844,7.700920104980469e-05,8.106231689453125e-06,1.4066696166992188e-05,5.9604644775390625e-06
0.004637956619262695,0.0010099411010742188,0.00020003318786621094,7.605552673339844e-05,9.059906005859375e-06,1.2874603271484375e-05,6.9141387939453125e-06
0.004635810852050781,0.0010068416595458984,0.0002028942108154297,7.605552673339844e-05,7.867813110351562e-06,1.3828277587890625e-05,6.9141387939453125e-06
0.004797935485839844,0.0010120868682861328,0.0002009868621826172,7.605552673339844e-05,8.106231689453125e-06,1.3113021850585938e-05,5.9604644775390625e-06
0.004739046096801758,0.001008749008178711,0.0002028942108154297,7.724761962890625e-05,8.106231689453125e-06,1.430511474609375e-05,5.9604644775390625e-06
0.004748821258544922,0.0010139942169189453,0.00020194053649902344,7.915496826171875e-05,7.867813110351562e-06,1.4066696166992188e-05,5.9604644775390625e-06
0.00474095344543457,0.001007080078125,0.00020313262939453125,7.677078247070312e-05,7.867813110351562e-06,1.2874603271484375e-05,5.9604644775390625e-06
0.004727840423583984,0.001016855239868164,0.00020313262939453125,7.581710815429688e-05,7.867813110351562e-06,1.4066696166992188e-05,6.9141387939453125e-06
0.004803895950317383,0.001013040542602539,0.00020384788513183594,7.700920104980469e-05,8.106231689453125e-06,1.4066696166992188e-05,5.9604644775390625e-06
0.004960060119628906,0.0010111331939697266,0.0002040863037109375,7.677078247070312e-05,8.106231689453125e-06,1.4066696166992188e-05,5.9604644775390625e-06
0.005018949508666992,0.0010099411010742188,0.00020503997802734375,7.700920104980469e-05,7.867813110351562e-06,1.2636184692382812e-05,6.9141387939453125e-06
0.005093812942504883,0.0010118484497070312,0.00020575523376464844,7.796287536621094e-05,8.106231689453125e-06,1.3113021850585938e-05,5.9604644775390625e-06
0.005362033843994141,0.0010089874267578125,0.00020885467529296875,7.891654968261719e-05,7.867813110351562e-06,1.3113021850585938e-05,5.7220458984375e-06
0.0052030086517333984,0.0010061264038085938,0.00020694732666015625,7.891654968261719e-05,7.867813110351562e-06,1.2874603271484375e-05,5.7220458984375e-06
0.005300998687744141,0.0010149478912353516,0.0002071857452392578,7.915496826171875e-05,8.344650268554688e-06,1.3113021850585938e-05,5.9604644775390625e-06
0.0051801204681396484,0.0010068416595458984,0.00020813941955566406,7.82012939453125e-05,7.867813110351562e-06,1.3113021850585938e-05,7.152557373046875e-06
0.004848957061767578,0.0010099411010742188,0.000209808349609375,7.915496826171875e-05,8.106231689453125e-06,1.3113021850585938e-05,5.9604644775390625e-06
0.004906892776489258,0.0010089874267578125,0.00020885467529296875,7.915496826171875e-05,8.106231689453125e-06,1.3828277587890625e-05,6.198883056640625e-06
0.004911184310913086,0.0010058879852294922,0.00021004676818847656,7.867813110351562e-05,7.867813110351562e-06,1.4066696166992188e-05,7.152557373046875e-06
0.0050051212310791016,0.001009225845336914,0.00021195411682128906,7.987022399902344e-05,8.106231689453125e-06,1.3113021850585938e-05,6.198883056640625e-06
0.004957914352416992,0.0010099411010742188,0.00021123886108398438,7.987022399902344e-05,8.106231689453125e-06,1.2874603271484375e-05,6.198883056640625e-06
0.004999876022338867,0.0010039806365966797,0.00021409988403320312,7.987022399902344e-05,7.867813110351562e-06,1.3113021850585938e-05,6.198883056640625e-06
0.005103111267089844,0.0010020732879638672,0.00021338462829589844,8.106231689453125e-05,7.867813110351562e-06,1.4066696166992188e-05,7.152557373046875e-06
0.005051136016845703,0.001009225845336914,0.00021409988403320312,8.082389831542969e-05,7.867813110351562e-06,1.3113021850585938e-05,6.9141387939453125e-06
0.0049610137939453125,0.0010101795196533203,0.00021338462829589844,8.082389831542969e-05,8.106231689453125e-06,1.2874603271484375e-05,6.198883056640625e-06
0.005074977874755859,0.0010101795196533203,0.00021505355834960938,8.106231689453125e-05,7.867813110351562e-06,1.3113021850585938e-05,5.9604644775390625e-06
0.0051271915435791016,0.0010082721710205078,0.0002148151397705078,8.296966552734375e-05,8.344650268554688e-06,1.4066696166992188e-05,5.9604644775390625e-06
0.0050449371337890625,0.0010190010070800781,0.00021505355834960938,8.225440979003906e-05,8.106231689453125e-06,1.3828277587890625e-05,6.9141387939453125e-06
0.005154848098754883,0.0010042190551757812,0.00021910667419433594,8.273124694824219e-05,7.867813110351562e-06,1.3113021850585938e-05,5.9604644775390625e-06
0.0051860809326171875,0.0010068416595458984,0.00023508071899414062,8.296966552734375e-05,8.106231689453125e-06,1.3113021850585938e-05,5.9604644775390625e-06
0.0051500797271728516,0.0010118484497070312,0.0002167224884033203,8.296966552734375e-05,7.867813110351562e-06,1.2636184692382812e-05,6.9141387939453125e-06
0.005197048187255859,0.0010077953338623047,0.00022077560424804688,8.392333984375e-05,8.106231689453125e-06,1.3828277587890625e-05,5.9604644775390625e-06
0.005280017852783203,0.001007080078125,0.00021886825561523438,8.296966552734375e-05,8.106231689453125e-06,1.3113021850585938e-05,5.9604644775390625e-06
0.00545501708984375,0.0010821819305419922,0.0002200603485107422,8.392333984375e-05,7.867813110351562e-06,1.3113021850585938e-05,6.9141387939453125e-06
0.005351066589355469,0.0010073184967041016,0.00021982192993164062,8.392333984375e-05,8.106231689453125e-06,1.2636184692382812e-05,5.9604644775390625e-06
0.005385875701904297,0.001004934310913086,0.00022101402282714844,8.392333984375e-05,7.867813110351562e-06,1.3113021850585938e-05,5.7220458984375e-06
0.005728960037231445,0.0010042190551757812,0.0002219676971435547,8.487701416015625e-05,7.867813110351562e-06,1.3113021850585938e-05,6.9141387939453125e-06
0.005817890167236328,0.0010039806365966797,0.00022125244140625,8.487701416015625e-05,9.059906005859375e-06,1.2636184692382812e-05,6.67572021484375e-06
0.005589008331298828,0.0010008811950683594,0.0002231597900390625,8.606910705566406e-05,8.106231689453125e-06,1.2874603271484375e-05,5.7220458984375e-06
